,title,content
74,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,5:27 근데 아디다스 매장가면 신어보고 마음에 안들면 안사도 되는거 아닌가요  알바생들이 저런 생각을 갖고있었구나      
75,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,알바생이 가게옷을 왜 사지?? 입고서 홍보해주는게 어디야 불공정 것이다 by 법학과
76,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,솔직히 유니폼 줘야지 누가 눈치보여서 타사옷 입고 다닐까   옷가게 유니폼 안 주는 데가 많네
77,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,날로먹은 브랜드아니냐               다 외국껀지아는데 결국 한국꺼      
78,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,창꼬짱 부를때 뭔데 귀엽냐    
79,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,zzzzzzzzzzzzzz          장성규 개웃김진짜 걷는것도 웃김                       
80,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,"현직 패션 종사자입니다.
브랜드에서 판매직도 많이 해봤는데
브랜드 옷 직원들한테 강매합니다.
한 두곳이 아니라 대기업 브랜드들도 흔하게 하는 일입니다.
본인 브랜드 상품 홍보효과로 직원들 입힐거면 브랜드에서 부담해야지 왜 직원들한테 강매하는지 이해가 안되더라구요 싫으면 나가라 그만둬라 배째라 식이에요"
81,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,     맨투맨 8만원에서 거른다     저기 가끔 지나가는데 계속 지나가야지
82,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,"3:06 기모 없는거 기모No
                   "
83,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,8:25  미국  에서 의사보다 높은 소프트웨어 디벨업.   미국 직업 1위라능
84,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,2:54 여자 타투   
85,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,      첫번째 누나손님도 텐션이 장난아니네     
86,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,이 재밌는 걸 왜 일주일에 한번만 하는건지...
87,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,이거 완전 외국 사람이 해외에서  EBS옷 입는 느낌이에요. 작년에 한국 갔을때 저거 적힌 옷  돌아다니길래 뭐지 그 채널들이 한국에서 무료 배포 행사를 많이했나.. 싶었는데         여기서 밝혀진 명품 브랜드라니       게다가 이름만 빌린 한국 동대문같은 것이였음      개웃기다     
88,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,저기 코엑스 매점 직원 지금도 그대론가요   회사에서 좀 분위기 험악했을거 같은데
89,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,"07:20 아 변태   개소름이다 진짜,,"
90,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,첫손님이 오늘 분량 캐리하시네      
91,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,디스는 되는데 커버리는 안된뎈               센스봨        미친거아니냨       
92,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,이게 그 네셔널지오그래픽 이름 빌려서 파는 회사 맞죠?
93,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,1:08 뭐래 그냥 브랜드 옷입고 해야된다며   신발까지 사야된다며    그럼 강매지 뭐가 강매가 아니야    
94,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,후드티 누나 너무 좋다      
95,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,"내 상식이 잘못된 건지 모르겠지만
입고 일할 유니폼을 돈 주고 산다는 게
말이 되냐?"
