,title,content
21,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"안녕하세요! 출연자로 나온 김현정입니다  
영상에 오해의 소지가 있는 것 같아서 고민하다가 댓글을 남깁니다
학교 이야기는 제가 먼저 꺼낸 말이 아닌 학교 질문에 대한 답이었고 학교와 관련없는 이야기가 많았는데, 아무래도 5명의 출연자의 이야기를 한 곳에 담다보니 함축되어서 제가 하고자 하는 이야기가 다소 다른 방향으로 비춰질 수 있을 것 같네요  
제가 하고 싶었던 이야기는 '항상 앞만 보고 열심히는 살아왔는데, 막상 취준을 앞두고 나니 회사가 수많은 사람들 중에서 꼭 나를 뽑아야 하는 이유를 모르겠다' 였습니다
장성규님께서 말씀해주신대로 학교는 제가 정말 열심히 노력해서 얻은 소중한 성과지만, 그또한 그저 제가 가진 하나의 특징에 불과하다고 생각합니다 학교는 교육의 장소일 뿐 회사에 맞는 인재를 양성하는 곳은 아닌 것을 알기에 항상 안주하지 않고 열심히 살려고 노력했습니다
그럼에도 불구하고 이미 능력있는 분들이 많은 취직시장에서 회사가 다른 분들이 아닌 저를 꼭 뽑아야 하는 이유를 모르겠어서 막막하고 위축되는 마음이 들어 출연하게 되었습니다
충분히 오해할 만한 사항들이 있었다는 것을 잘 알기에 이렇게나마 전하게 되었습니다 혹여나 저 때문에 영상 보시면서 불편한 감정이 드셨다면 정말 죄송합니다
환절기라 날이 많이 추워졌는데 다들 감기 조심하시고 항상 행복한 일만 있으시길 바라요  
끝으로 좋은 추억 남겨주신 워크맨팀 정말 감사드립니다!"
22,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,기간을 정해놓고 도전하는것.. 정말 현실적인 조언 이지만 들을때 제일 슬픈 조언   
23,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규가 공무원이랑 회계사가 되지 않아줘서 너무 고맙다...아니면 우리가 일케 웃을수 있었을까
24,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,아 진짜 왜 이진아님 성대모사 할때마다 고앵이가 되냐곸             냥냥 얀 낭!
25,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,띵언이다 서울대를 부정하는게 아니라 그 노력을 인정하는것    우리도 부러운이유는 그 노력이 1등급이기에 부러운것 같다
26,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규 서울대 자부심 멘트는    좋았다
27,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,반하겠다.... 성규오빠한테.... 입덕부정기인가....
28,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규가 잘 돼야 그 희망을 보고 잡것들도 앞으로 나아갈 수 있다 장성규 계속 흥해라
29,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,대학교 졸업하면서 수십번 면접에서 또는 서류부터 떨어지면서 막막한 마음도 들고 아 나를 필요로 하는 곳은 없구나 하는 마음에 자존감도 같이 떨어졌던 경험이 있어서 얼마나 초조하고 불안할지 너무 공감된다... 나는 정말 열심히했는데 하는 생각이 가장 속상하게 만드는것 같다    힘내요 지금은 힘들더라도 좋은날은 곧 올거니까
30,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,성규형은 면접가면 진짜 다붙을듯    
31,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,성규형 질문 예리하다 이건 실제로 압박면접을 엄청 많이 접해보고 이해도가 높아야 저렇게 나올수있는데.. 멋있...다
32,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"좋아요 누르면 주말에 좋은일 생김
  






 "
33,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이번건 정말 좋네.. 기획자 흥해라
34,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,     잠자고 있던 이진아 성대모사 오랜만에 나왔네
35,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,7:05 서울대누나 놀라는거 너무귀엽다..
36,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,선을 넘을 때와 넘지 않을 때를 아는 남자... 너무 멋져 형... 인생의 진리 뻘쀅
37,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,9:23 이 부분을 몇 번째 돌아보고 있는지 모르겠다..
38,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,8:07 와 이부분 개졸멋이네 진짜..
39,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,워크맨 이번 방송 진짜 좋다.
40,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이번꺼는 퀄 좋은 공중파 방송 느낌이. 성규님 멋있으시다..
41,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"장성규 압박면접 질문할때 진짜 멋있다 
그리고 조언해주는게 완전 뼈가되고 살이되는것같다"
42,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,7:50    진짜 쇼호스트분 너무 웃겨서 죽을 것 같음                   큐          말투도 너무 유쾌하시고 기분이 좋아져요                                            
43,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,와 장성규    개멋잇다 진짜 면접관의 입장처럼 조언 너무 좋다
44,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,Inkinews the official subtitler?
45,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,성규형 진심이 보여서 멋있다
46,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"장성규가 좋은 이유. 
웃기기만 한 사람이 아니어서."
47,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"여기 나온 분들 다 잘 되길 응원합니다. 장성규씨는 진짜 고생하신분 맞네요. 멘트 하나하나가 너무 내공이 찐이다! 
~^^ "
48,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이진아 냥냥냥진짴                     어디서하든 너무재밋어요      저도 취업준비하는 대학생인데 동기부여도 많이되고 즐겁게봤습니다 감사합니당    
49,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,보규 저 분은 쇼호스트 하신분같은데  공부로 저렇게 하셨으면 대단하신거임.
50,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규씨 진짜 면접의 신이네요     답변에 막힘이 없냄   
51,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,진짜 장성규 진지한거 존나멋있네
52,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"매일 웃겼는데 오늘만은 멋진 우리 성규 형
화이팅"
53,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:34 아이돌 삼행시 나올줄 알았네   
54,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"it's the first time, i watched workman with tears dropping :"")
he gave such a good advice"
55,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,1:08 AI끄러     진짜 자막센스 오졌다    
56,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,서울대 얘기듣고 올.. 이랬음 솔직하지만 겸손함도 챙긴 멘트 센스 대박인듯
57,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,9:22 '감사합니다' 하면서 웃는데 눈에서 눈물이 주륵.. 만감이 교차하는 장면인듯  
